epoch,seed,val_loss,val_acc,test_acc,macro_test_acc
86,525459,0.076181626,0.595744681,0.663558664,0.659862324
87,525459,0.076413198,0.594224924,0.662781663,0.659274089
88,525459,0.077230268,0.58662614,0.655011655,0.655062299
89,525459,0.077020112,0.597264438,0.65967366,0.656764798
90,525459,0.076985032,0.59118541,0.658896659,0.656176563
91,525459,0.076875136,0.592705167,0.658896659,0.656176563
92,525459,0.076750671,0.589665653,0.661227661,0.657612256
93,525459,0.076819533,0.592705167,0.66045066,0.657188527
94,525459,0.077040878,0.59118541,0.66045066,0.657673889
95,525459,0.076993861,0.592705167,0.661227661,0.658262125
96,525459,0.076988556,0.59118541,0.664335664,0.660277895
97,525459,0.077001224,0.597264438,0.661227661,0.658262125
98,525459,0.07690977,0.595744681,0.661227661,0.658262125
99,525459,0.076868556,0.594224924,0.662004662,0.659171215
,,,,,
================================================================================,,,,,
Validation best_acc: 0.6778115501519757  best_num_epoch: 10,,,,,
