epoch,seed,val_loss,val_acc,test_acc,macro_test_acc
73,149781,0.076307813,0.606382979,0.65967366,0.673155293
74,149781,0.079810824,0.595744681,0.658119658,0.665225992
75,149781,0.075744084,0.612462006,0.662781663,0.669082511
76,149781,0.079015262,0.595744681,0.644133644,0.64335918
77,149781,0.078096256,0.583586626,0.637917638,0.651451037
78,149781,0.075085081,0.613981763,0.656565657,0.673179515
79,149781,0.074877313,0.598784195,0.647241647,0.628708392
80,149781,0.07464137,0.606382979,0.651126651,0.666911862
81,149781,0.074847288,0.609422492,0.65967366,0.667050426
82,149781,0.075542554,0.610942249,0.658896659,0.664252336
83,149781,0.075595189,0.609422492,0.658119658,0.663775418
84,149781,0.075881199,0.607902736,0.65967366,0.664137513
85,149781,0.075662868,0.607902736,0.658119658,0.663290056
86,149781,0.076169423,0.610942249,0.655788656,0.661689856
87,149781,0.076282177,0.618541033,0.655788656,0.662936404
88,149781,0.076394038,0.61550152,0.655011655,0.661862807
89,149781,0.075211638,0.610942249,0.65967366,0.666565064
90,149781,0.075966971,0.612462006,0.655788656,0.661480318
91,149781,0.075948524,0.612462006,0.656565657,0.664870148
92,149781,0.075567843,0.61550152,0.66045066,0.663105156
93,149781,0.075874375,0.61550152,0.65967366,0.662845933
94,149781,0.076241635,0.613981763,0.654234654,0.664348772
95,149781,0.076480384,0.62006079,0.651903652,0.662645413
96,149781,0.076284843,0.618541033,0.653457653,0.659386599
97,149781,0.076444069,0.613981763,0.655788656,0.661793016
98,149781,0.07687233,0.61550152,0.655011655,0.661385602
99,149781,0.076938241,0.618541033,0.652680653,0.659941752
,,,,,
,,,,,
================================================================================,,,,,
Validation best_acc: 0.6474164133738601  best_num_epoch: 16,,,,,
