epoch,seed,val_loss,val_acc,test_acc,macro_test_acc
91,638724,0.073067065,0.609422492,0.664335664,0.658610486
92,638724,0.073019028,0.610942249,0.663558664,0.658133568
93,638724,0.072836114,0.609422492,0.662781663,0.65711316
94,638724,0.072546713,0.612462006,0.663558664,0.657380539
95,638724,0.072766614,0.610942249,0.663558664,0.657545046
96,638724,0.072344905,0.606382979,0.665112665,0.657692664
97,638724,0.072267985,0.606382979,0.664335664,0.657104429
98,638724,0.072394409,0.607902736,0.665889666,0.659577418
99,638724,0.07254815,0.606382979,0.663558664,0.657812712
,,,,,
================================================================================,,,,,
Validation best_acc: 0.6610942249240122  best_num_epoch: 6,,,,,
